exclude	exclude.reason	comments	rodent.ds	rodent.sub	animal_id_orig	rodent.session	rodent.session.orig	rodent.run	rodent.species	rodent.strain	rodent.strain.orig	rodent.sex	rodent.age	rodent.weight	main.experimenter.gender	head-plate	body.restrained	free.behaving	anesthesia.before.acquisition	anesthesia.before.acquisition.orig	average.breathing.rate	average.heart.rate	average.temperature	MRI.vendor	MRI.field.strength	MRI.cryocoil	fMRI.sequence	MRI.TR	MRI.TE	MRI.in.plane.resolution (mm)	MRI.slice.thickness	Link.to.paper	Link.to.Download.data	scan	scan_dir	""	FileAddress	corresponding_img	SpatRx	SpatRy	SpatRz	Ghosting	aidaqc.tsnr	aidaqc.dist	fd.mean	total.frames	dropped.frames.gsr1	s1.specific.gsr1	s1.unspecific.gsr1	thal.specific.gsr1	s1.cat.gsr1	thal.cat.gsr1	dropped.frames.gsr2	s1.specific.gsr2	s1.unspecific.gsr2	thal.specific.gsr2	s1.cat.gsr2	thal.cat.gsr2	dropped.frames.gsr3	s1.specific.gsr3	s1.unspecific.gsr3	thal.specific.gsr3	s1.cat.gsr3	thal.cat.gsr3	dropped.frames.wmcsf1	s1.specific.wmcsf1	s1.unspecific.wmcsf1	thal.specific.wmcsf1	s1.cat.wmcsf1	thal.cat.wmcsf1	dropped.frames.wmcsf2	s1.specific.wmcsf2	s1.unspecific.wmcsf2	thal.specific.wmcsf2	s1.cat.wmcsf2	thal.cat.wmcsf2	dropped.frames.wmcsf3	s1.specific.wmcsf3	s1.unspecific.wmcsf3	thal.specific.wmcsf3	s1.cat.wmcsf3	thal.cat.wmcsf3	dropped.frames.aCompCor1	s1.specific.aCompCor1	s1.unspecific.aCompCor1	thal.specific.aCompCor1	s1.cat.aCompCor1	thal.cat.aCompCor1	dropped.frames.aCompCor2	s1.specific.aCompCor2	s1.unspecific.aCompCor2	thal.specific.aCompCor2	s1.cat.aCompCor2	thal.cat.aCompCor2	dropped.frames.aCompCor3	s1.specific.aCompCor3	s1.unspecific.aCompCor3	thal.specific.aCompCor3	s1.cat.aCompCor3	thal.cat.aCompCor3
		data is the same BIDS_raw and BIDS_input-RABIES	2003	200305	5	1	B200612	2	rat	Sprague-Dawley	Sprague-Dawley	m	8-15 weeks	250-400	f	y	y	n	y	isoflurane (1,5-2%)	not recorded	not recorded	not recorded	Bruker	7	n	GE-EPI	2000	15	27.0	0,26 x 0,26			sub-0200305_ses-1_run-2	_split_name_sub-0200305_ses-1_run-2_task-rest_bold	60	/project/4180000.36/awake/bids/rat_complete/sub-0200305/ses-1/func/sub-0200305_ses-1_run-2_task-rest_bold.nii.gz	func_func_sub-0200305_ses-1_run-2_task-rest_bold_61.png	0.26	1.0	0.26041666	false	28.30793501577277	0.019176736357695363	0.008531019049099468	90	5	0.31098925318091747	0.18360590502831703	-0.06545808192425619	Non-specific	Spurious	5	0.31098925318091747	0.18360590502831703	-0.06545808192425619	Non-specific	Spurious		0.1952207158850315	0.3138167820804803	0.012738446099399992	Non-specific	Spurious	5	0.3646077132549383	0.18323657355852166	-0.11231492884399048	Non-specific	Spurious	5	0.3646077132549383	0.18323657355852166	-0.11231492884399048	Non-specific	Spurious		0.20737597178123263	0.3520319560635421	0.011642088745531638	Non-specific	Spurious	5	0.5123005554488069	0.2134815213970056	-0.046684239783323	Non-specific	Spurious	5	0.6241186482718266	0.1630487556213557	-0.15315114913961872	Non-specific	Spurious		0.31982585422050525	0.3267484200846462	-0.046522522586526865	Non-specific	Spurious
		data is the same BIDS_raw and BIDS_input-RABIES	2003	200305	5	1	B200612	3	rat	Sprague-Dawley	Sprague-Dawley	m	8-15 weeks	250-400	f	y	y	n	y	isoflurane (1,5-2%)	not recorded	not recorded	not recorded	Bruker	7	n	GE-EPI	2000	15	21.0	0,26 x 0,26			sub-0200305_ses-1_run-3	_split_name_sub-0200305_ses-1_run-3_task-rest_bold	61	/project/4180000.36/awake/bids/rat_complete/sub-0200305/ses-1/func/sub-0200305_ses-1_run-3_task-rest_bold.nii.gz	func_func_sub-0200305_ses-1_run-3_task-rest_bold_62.png	0.26	1.0	0.26041666	false	28.24182947967631	0.02081749122421784	0.008049298231651255	90	3	-0.2163414184052128	-0.010718276878948184	0.04169409548792984	Spurious	No	3	-0.2163414184052128	-0.010718276878948184	0.04169409548792984	Spurious	No		-0.19584916026357313	-0.04169595642232772	0.14291451999395155	Spurious	Specific	3	-0.17292260231810483	0.0012980861958041662	0.1386115389454447	Spurious	Specific	3	-0.17292260231810483	0.0012980861958041662	0.1386115389454447	Spurious	Specific		-0.21360741180088186	-0.05007183547787354	0.25702153138663175	Spurious	Specific	3	-0.14817769933114922	-0.21642931035363425	0.11719384589110911	Spurious	Specific	3	-0.12064720842320595	-0.22264698420100437	0.005062231156900137	Spurious	Spurious		-0.1602238985979948	-0.06547402941432792	0.16144261669249263	Spurious	Specific
		data is the same BIDS_raw and BIDS_input-RABIES	2003	200305	5	1	B200612	4	rat	Sprague-Dawley	Sprague-Dawley	m	8-15 weeks	250-400	f	y	y	n	y	isoflurane (1,5-2%)	not recorded	not recorded	not recorded	Bruker	7	n	GE-EPI	2000	15	24.0	0,26 x 0,26			sub-0200305_ses-1_run-4	_split_name_sub-0200305_ses-1_run-4_task-rest_bold	62	/project/4180000.36/awake/bids/rat_complete/sub-0200305/ses-1/func/sub-0200305_ses-1_run-4_task-rest_bold.nii.gz	func_func_sub-0200305_ses-1_run-4_task-rest_bold_63.png	0.26	1.0	0.26041666	false	28.067239518726748	0.021049093202371087	0.009636143963078754	90	5	-0.3426292502619527	-0.17402496223635813	-0.3244778713808282	Spurious	Spurious	5	-0.3426292502619527	-0.17402496223635813	-0.3244778713808282	Spurious	Spurious		-0.1819868206909827	-0.1640274874433245	-0.264759115720373	Spurious	Spurious	5	-0.36384978412204144	-0.198235851529447	-0.35728224570160105	Spurious	Spurious	5	-0.36384978412204144	-0.198235851529447	-0.35728224570160105	Spurious	Spurious		-0.12805199791246236	-0.17792970580957532	-0.33195586823578677	Spurious	Spurious	5	-0.18270378340593937	-0.2558046653135631	-0.40169771142557775	Spurious	Spurious	5	-0.20167598296963174	-0.27879599875092614	-0.4147909472510876	Spurious	Spurious		-0.18875419845988753	-0.15553891233252076	-0.33829463562839324	Spurious	Spurious
		data is the same BIDS_raw and BIDS_input-RABIES	2003	200305	5	1	B200612	5	rat	Sprague-Dawley	Sprague-Dawley	m	8-15 weeks	250-400	f	y	y	n	y	isoflurane (1,5-2%)	not recorded	not recorded	not recorded	Bruker	7	n	GE-EPI	2000	15	27.0	0,26 x 0,26			sub-0200305_ses-1_run-5	_split_name_sub-0200305_ses-1_run-5_task-rest_bold	63	/project/4180000.36/awake/bids/rat_complete/sub-0200305/ses-1/func/sub-0200305_ses-1_run-5_task-rest_bold.nii.gz	func_func_sub-0200305_ses-1_run-5_task-rest_bold_64.png	0.26	1.0	0.26041666	false	28.164277588922676	0.022727023138461536	0.010443145413654587	90	1	0.07651289301568953	0.0635014539841882	0.0284170022649776	No	No	1	0.07651289301568953	0.0635014539841882	0.0284170022649776	No	No		0.13669876293682964	0.08644508332150032	-0.14042875425913987	Specific	Spurious	1	0.08270745498842276	0.10138554743040457	0.0722818375744556	Spurious	Spurious	1	0.08270745498842276	0.10138554743040457	0.0722818375744556	Spurious	Spurious		0.11669156309106374	0.11301314477031754	-0.09860400780914039	Non-specific	Spurious	1	0.09387291978464188	0.19379667153584781	0.08775414336322362	Spurious	Spurious	1	0.06831679436402398	0.1391485516914847	0.08064146960153083	Spurious	Spurious		0.06559670359178964	0.20001283214161558	0.07473462243781308	Spurious	Spurious
		data is the same BIDS_raw and BIDS_input-RABIES	2003	200305	5	1	B200612	6	rat	Sprague-Dawley	Sprague-Dawley	m	8-15 weeks	250-400	f	y	y	n	y	isoflurane (1,5-2%)	not recorded	not recorded	not recorded	Bruker	7	n	GE-EPI	2000	15	12.0	0,26 x 0,26			sub-0200305_ses-1_run-6	_split_name_sub-0200305_ses-1_run-6_task-rest_bold	64	/project/4180000.36/awake/bids/rat_complete/sub-0200305/ses-1/func/sub-0200305_ses-1_run-6_task-rest_bold.nii.gz	func_func_sub-0200305_ses-1_run-6_task-rest_bold_65.png	0.26	1.0	0.26041666	false	27.99918105789973	0.027355383825406157	0.012164377036653542	90	3	-0.35938839281825646	-0.18485419820898386	0.1409344238859123	Spurious	Specific	3	-0.35938839281825646	-0.18485419820898386	0.1409344238859123	Spurious	Specific		-0.5197762945096258	-0.24886173092380554	0.1700577863586908	Spurious	Specific	3	-0.32592691657009565	-0.20458195325606318	0.09792724887824575	Spurious	Spurious	3	-0.32592691657009565	-0.20458195325606318	0.09792724887824575	Spurious	Spurious		-0.4858360872849376	-0.24939591628736077	0.16950723618386726	Spurious	Specific	3	-0.2770888248670088	-0.3288637889804579	0.15280244412723376	Spurious	Specific	3	-0.27921851289831795	-0.3259562850583544	0.15432325963185503	Spurious	Specific		-0.3426631264661707	-0.39400533864258475	0.1102494300985557	Spurious	Specific
		data is the same BIDS_raw and BIDS_input-RABIES	2003	200305	5	1	B200612	7	rat	Sprague-Dawley	Sprague-Dawley	m	8-15 weeks	250-400	f	y	y	n	y	isoflurane (1,5-2%)	not recorded	not recorded	not recorded	Bruker	7	n	GE-EPI	2000	15	27.0	0,26 x 0,26			sub-0200305_ses-1_run-7	_split_name_sub-0200305_ses-1_run-7_task-rest_bold	65	/project/4180000.36/awake/bids/rat_complete/sub-0200305/ses-1/func/sub-0200305_ses-1_run-7_task-rest_bold.nii.gz	func_func_sub-0200305_ses-1_run-7_task-rest_bold_66.png	0.26	1.0	0.26041666	false	28.002288313792338	0.019094981961003638	0.01140967401814396	90	2	0.031007880602154973	0.06297891037466286	0.3179851892574889	No	Specific	2	0.031007880602154973	0.06297891037466286	0.3179851892574889	No	Specific		0.202612816877892	-0.09411239410742077	0.4104467768286869	Specific	Specific	2	-0.026300862575642136	0.09496076188047149	0.33887274149767244	No	Specific	2	-0.026300862575642136	0.09496076188047149	0.33887274149767244	No	Specific		0.09992128386770578	0.00039328864286890795	0.4998851655964793	No	Specific	2	0.2245765087383099	0.15420496364165026	0.19014723632606123	Non-specific	Non-specific	2	0.2232985356098466	0.14942531118548324	0.18752781006460467	Non-specific	Non-specific		0.2627980952453321	-0.005470976943138689	0.32506545062960196	Specific	Specific
		data is the same BIDS_raw and BIDS_input-RABIES	2003	200305	5	1	B200612	8	rat	Sprague-Dawley	Sprague-Dawley	m	8-15 weeks	250-400	f	y	y	n	y	isoflurane (1,5-2%)	not recorded	not recorded	not recorded	Bruker	7	n	GE-EPI	2000	15	27.0	0,26 x 0,26			sub-0200305_ses-1_run-8	_split_name_sub-0200305_ses-1_run-8_task-rest_bold	66	/project/4180000.36/awake/bids/rat_complete/sub-0200305/ses-1/func/sub-0200305_ses-1_run-8_task-rest_bold.nii.gz	func_func_sub-0200305_ses-1_run-8_task-rest_bold_67.png	0.26	1.0	0.26041666	false	27.98895436698388	0.025588150593145315	0.012554018536137402	90	3	-0.19902011188735103	-0.349250005550133	-0.09900817843487107	Spurious	Spurious	3	-0.19902011188735103	-0.349250005550133	-0.09900817843487107	Spurious	Spurious		-0.1607624560461227	-0.4336639024937888	-0.11147938644659955	Spurious	Spurious	3	-0.18724047424041662	-0.2971582999632183	-0.11237873939803328	Spurious	Spurious	3	-0.18724047424041662	-0.2971582999632183	-0.11237873939803328	Spurious	Spurious		-0.1651838015179116	-0.40586185896651755	-0.10539914364516408	Spurious	Spurious	3	-0.12933804650420758	-0.31619020192885705	-0.1519560048596113	Spurious	Spurious	3	-0.1293407300700866	-0.3161925114405605	-0.15197035007664175	Spurious	Spurious		-0.2431871267391422	-0.43431811544414956	-0.19927702945511372	Spurious	Spurious
		data is the same BIDS_raw and BIDS_input-RABIES	2003	200305	5	1	B200612	9	rat	Sprague-Dawley	Sprague-Dawley	m	8-15 weeks	250-400	f	y	y	n	y	isoflurane (1,5-2%)	not recorded	not recorded	not recorded	Bruker	7	n	GE-EPI	2000	15	27.0	0,26 x 0,26			sub-0200305_ses-1_run-9	_split_name_sub-0200305_ses-1_run-9_task-rest_bold	67	/project/4180000.36/awake/bids/rat_complete/sub-0200305/ses-1/func/sub-0200305_ses-1_run-9_task-rest_bold.nii.gz	func_func_sub-0200305_ses-1_run-9_task-rest_bold_68.png	0.26	1.0	0.26041666	false	28.199460604476112	0.020569860135807545	0.011215263394440695	90	2	-0.032256534852798814	0.22271832053325913	-0.35932416937679296	Spurious	Spurious	2	-0.032256534852798814	0.22271832053325913	-0.35932416937679296	Spurious	Spurious		-0.01783178766732331	0.20901348013586646	-0.349226018546078	Spurious	Spurious	2	-0.07360726887668513	0.14938182564032013	-0.4052967502388649	Spurious	Spurious	2	-0.07360726887668513	0.14938182564032013	-0.4052967502388649	Spurious	Spurious		-0.04327434862869492	0.12912767665871985	-0.42045983670677395	Spurious	Spurious	2	0.10376814753477479	0.40078151835668285	-0.19750847050691883	Non-specific	Spurious	2	0.1028145166725001	0.4010964502427612	-0.19759419782883553	Non-specific	Spurious		0.005916114094319314	0.20387201341043998	-0.2082398978223343	Spurious	Spurious
		data is the same BIDS_raw and BIDS_input-RABIES	2003	200305	5	2	D260612	1	rat	Sprague-Dawley	Sprague-Dawley	m	8-15 weeks	250-400	f	y	y	n	y	isoflurane (1,5-2%)	not recorded	not recorded	not recorded	Bruker	7	n	GE-EPI	2000	15	21.0	0,26 x 0,26			sub-0200305_ses-2_run-1	_split_name_sub-0200305_ses-2_run-1_task-rest_bold	68	/project/4180000.36/awake/bids/rat_complete/sub-0200305/ses-2/func/sub-0200305_ses-2_run-1_task-rest_bold.nii.gz	func_func_sub-0200305_ses-2_run-1_task-rest_bold_69.png	0.26	1.0	0.26041666	false	24.587864025324347	0.1691179202619376	0.054973053581498246	90	48	-0.6103037108418742	-0.27154757155881415	0.1617814262162421	Spurious	Specific	36	-0.2422840303181236	-0.0799089526797163	0.2897166857172435	Spurious	Specific		0.057263821223570134	0.17516955378952534	-0.0722251786413173	Spurious	Spurious	48	-0.5693713228005977	-0.3017657915780832	0.08203429446141221	Spurious	Spurious	36	-0.27007932920819305	-0.05587086940562629	0.2767385970883765	Spurious	Specific		0.12383548850067404	0.18920348645236826	-0.08607151150921379	Non-specific	Spurious	48	-0.4635195290939674	-0.3596278522964846	0.11815742574731747	Spurious	Specific	36	-0.1511911559871155	-0.052918361500649144	0.4411636016852694	Spurious	Specific		0.1127448588862736	0.1647651423550983	0.2590938948568358	Non-specific	Non-specific
		data is the same BIDS_raw and BIDS_input-RABIES	2003	200305	5	2	D260612	2	rat	Sprague-Dawley	Sprague-Dawley	m	8-15 weeks	250-400	f	y	y	n	y	isoflurane (1,5-2%)	not recorded	not recorded	not recorded	Bruker	7	n	GE-EPI	2000	15	27.0	0,26 x 0,26			sub-0200305_ses-2_run-2	_split_name_sub-0200305_ses-2_run-2_task-rest_bold	69	/project/4180000.36/awake/bids/rat_complete/sub-0200305/ses-2/func/sub-0200305_ses-2_run-2_task-rest_bold.nii.gz	func_func_sub-0200305_ses-2_run-2_task-rest_bold_70.png	0.26	1.0	0.26041666	false	19.46476956041107	0.48277354491732744	0.13028521970205212	90	47	0.291861828341246	0.30536361512695337	-0.33870283387759	Non-specific	Spurious	22	0.013656779221015082	0.29351478023125127	-0.44850895175589833	Spurious	Spurious	14	0.3172059287905002	0.13452267759459519	-0.40709102109784534	Non-specific	Spurious	47	0.10892766168868931	0.103120461617013	-0.03503127489590912	Non-specific	Spurious	22	-0.036168281312067924	0.27321621982123334	-0.2738824874711973	Spurious	Spurious	14	0.31298113643681036	0.13197078495058595	-0.38795469048315456	Non-specific	Spurious	47	0.2903787411628521	0.33631538705740205	-0.3483057630003957	Non-specific	Spurious	22	0.09299371576709245	0.1773195936764708	-0.556156021481071	Spurious	Spurious	14	0.1567485466155817	0.16375189751874208	-0.27508505665131355	Non-specific	Spurious
		data is the same BIDS_raw and BIDS_input-RABIES	2003	200305	5	2	D260612	3	rat	Sprague-Dawley	Sprague-Dawley	m	8-15 weeks	250-400	f	y	y	n	y	isoflurane (1,5-2%)	not recorded	not recorded	not recorded	Bruker	7	n	GE-EPI	2000	15	21.0	0,26 x 0,26			sub-0200305_ses-2_run-3	_split_name_sub-0200305_ses-2_run-3_task-rest_bold	70	/project/4180000.36/awake/bids/rat_complete/sub-0200305/ses-2/func/sub-0200305_ses-2_run-3_task-rest_bold.nii.gz	func_func_sub-0200305_ses-2_run-3_task-rest_bold_71.png	0.26	1.0	0.26041666	false	18.84618578571764	0.5022510858214287	0.15430223803892354	90	48	0.06327459444754939	0.3036529171036751	0.6277413285104917	Spurious	Non-specific	28	0.01399845136120346	0.05710139672635345	0.45343295672625766	No	Specific	21	-0.11849369092265115	-0.14454291280244397	0.44208581509706646	Spurious	Specific	48	0.13914648545262276	0.39765303909297084	0.6637569563940366	Non-specific	Non-specific	28	0.08495951958598327	0.13636238913400608	0.49209503359636253	Spurious	Non-specific	21	0.003461072871580521	-0.18494404553344632	0.4123096194602743	Spurious	Specific	48	0.15003580427419838	0.37794630108660243	0.5956455870426611	Non-specific	Non-specific	28	0.12509987243939874	0.21716916644613296	0.3953866654183827	Non-specific	Non-specific	21	0.042344699245111556	-0.15404620084907422	0.3021789011764443	Spurious	Specific
		data is the same BIDS_raw and BIDS_input-RABIES	2003	200305	5	2	D260612	4	rat	Sprague-Dawley	Sprague-Dawley	m	8-15 weeks	250-400	f	y	y	n	y	isoflurane (1,5-2%)	not recorded	not recorded	not recorded	Bruker	7	n	GE-EPI	2000	15	24.0	0,26 x 0,26			sub-0200305_ses-2_run-4	_split_name_sub-0200305_ses-2_run-4_task-rest_bold	71	/project/4180000.36/awake/bids/rat_complete/sub-0200305/ses-2/func/sub-0200305_ses-2_run-4_task-rest_bold.nii.gz	func_func_sub-0200305_ses-2_run-4_task-rest_bold_72.png	0.26	1.0	0.26041666	false	18.95144654058654	0.48302198327543266	0.10105053752413595	90	32	0.05771658864907841	0.35934144222500497	-0.494184241145153	Spurious	Spurious	25	-0.018656844679524553	0.31560533093354604	-0.4747815178643076	Spurious	Spurious	13	-0.029323195041036636	0.24019769387434997	-0.02443869796427336	Spurious	Spurious	32	0.22120826189967474	0.43910478269545317	-0.5381438785466688	Non-specific	Spurious	25	0.20161480532505704	0.409857935539373	-0.5205075898829192	Non-specific	Spurious	13	0.23561831491104038	0.2610507638366047	-0.185908904214779	Non-specific	Spurious	32	0.11831938836242925	0.3635216204558591	-0.457174881313299	Non-specific	Spurious	25	0.09489543379194505	0.3695256121814223	-0.517551469812178	Spurious	Spurious	13	0.38844982661990346	0.18631694699420007	-0.0525617029446023	Non-specific	Spurious
		data is the same BIDS_raw and BIDS_input-RABIES	2003	200305	5	2	D260612	5	rat	Sprague-Dawley	Sprague-Dawley	m	8-15 weeks	250-400	f	y	y	n	y	isoflurane (1,5-2%)	not recorded	not recorded	not recorded	Bruker	7	n	GE-EPI	2000	15	27.0	0,26 x 0,26			sub-0200305_ses-2_run-5	_split_name_sub-0200305_ses-2_run-5_task-rest_bold	72	/project/4180000.36/awake/bids/rat_complete/sub-0200305/ses-2/func/sub-0200305_ses-2_run-5_task-rest_bold.nii.gz	func_func_sub-0200305_ses-2_run-5_task-rest_bold_73.png	0.26	1.0	0.26041666	false	18.86623700470623	0.3740732205931738	0.10596266309755752	90	46	0.10609202615540331	-0.25827748173488035	-0.47871338061797514	Specific	Spurious	41	0.10785893054960259	-0.12859607241830964	-0.3151642637347616	Specific	Spurious	15	-0.20650988292927805	0.2661756095907151	-0.022254192605117958	Spurious	Spurious	46	0.10322548492628517	-0.3626114167019194	-0.44041272260955244	Specific	Spurious	41	0.17120111344975392	-0.04458284250783638	-0.26056541582360254	Specific	Spurious	15	-0.1759619283814654	0.334079588875117	0.002676570025301122	Spurious	Spurious	46	0.4288915748027152	0.06436975900267575	-0.3895485731143793	Specific	Spurious	41	0.466865368603801	0.21184695545974894	-0.1994712233039761	Non-specific	Spurious	15	-0.016749880686240618	0.30580316400361135	-0.010725897435410445	Spurious	Spurious
		data is the same BIDS_raw and BIDS_input-RABIES	2003	200305	5	2	D260612	6	rat	Sprague-Dawley	Sprague-Dawley	m	8-15 weeks	250-400	f	y	y	n	y	isoflurane (1,5-2%)	not recorded	not recorded	not recorded	Bruker	7	n	GE-EPI	2000	15	12.0	0,26 x 0,26			sub-0200305_ses-2_run-6	_split_name_sub-0200305_ses-2_run-6_task-rest_bold	73	/project/4180000.36/awake/bids/rat_complete/sub-0200305/ses-2/func/sub-0200305_ses-2_run-6_task-rest_bold.nii.gz	func_func_sub-0200305_ses-2_run-6_task-rest_bold_74.png	0.26	1.0	0.26041666	false	22.713646778783257	0.1947827061619886	0.1727787562360693	90	80	NaN	NaN	NaN	Spurious	Spurious	15	-0.21750363454180768	0.24033896345314149	-0.24858045550936517	Spurious	Spurious	3	-0.2613393974315868	0.4608153399829675	-0.09805456888294557	Spurious	Spurious	80	NaN	NaN	NaN	Spurious	Spurious	15	-0.08721952037758991	0.2488705035089829	-0.24163775084199268	Spurious	Spurious	3	-0.05834915564296286	0.22218491434409568	-0.020542273127843208	Spurious	Spurious	80	NaN	NaN	NaN	Spurious	Spurious	15	0.39301326718800206	0.6265050375608618	0.1158155754092955	Non-specific	Non-specific	3	0.20555163122557643	0.37221898262374037	-0.09430596095397271	Non-specific	Spurious
		data is the same BIDS_raw and BIDS_input-RABIES	2003	200305	5	2	D260612	7	rat	Sprague-Dawley	Sprague-Dawley	m	8-15 weeks	250-400	f	y	y	n	y	isoflurane (1,5-2%)	not recorded	not recorded	not recorded	Bruker	7	n	GE-EPI	2000	15	27.0	0,26 x 0,26			sub-0200305_ses-2_run-7	_split_name_sub-0200305_ses-2_run-7_task-rest_bold	74	/project/4180000.36/awake/bids/rat_complete/sub-0200305/ses-2/func/sub-0200305_ses-2_run-7_task-rest_bold.nii.gz	func_func_sub-0200305_ses-2_run-7_task-rest_bold_75.png	0.26	1.0	0.26041666	false	22.07803235495585	0.23931889215312224	0.08920890319403493	90	40	0.08380160449612864	0.49719810295574557	0.1938046599880633	Spurious	Non-specific	8	-0.14720846020152736	0.24829133785900545	0.34215057341084293	Spurious	Non-specific	7	-0.21323025560923184	0.2518786699275922	0.3194133890296564	Spurious	Non-specific	40	0.026382777831624248	0.4173565977069125	0.17074332073374757	Spurious	Non-specific	8	0.07522276872748648	0.27659667833587187	0.419571434895726	Spurious	Non-specific	7	-0.04846267573184527	0.28618343376733274	0.40230099149492904	Spurious	Non-specific	40	0.09282887863579468	0.19402849323755386	0.4317496709822097	Spurious	Non-specific	8	0.06491098009974901	0.38126705063261673	0.43165534821771157	Spurious	Non-specific	7	-0.04862958705928456	0.3247081247593376	0.3807738065910316	Spurious	Non-specific
		data is the same BIDS_raw and BIDS_input-RABIES	2003	200305	5	2	D260612	8	rat	Sprague-Dawley	Sprague-Dawley	m	8-15 weeks	250-400	f	y	y	n	y	isoflurane (1,5-2%)	not recorded	not recorded	not recorded	Bruker	7	n	GE-EPI	2000	15	12.0	0,26 x 0,26			sub-0200305_ses-2_run-8	_split_name_sub-0200305_ses-2_run-8_task-rest_bold	75	/project/4180000.36/awake/bids/rat_complete/sub-0200305/ses-2/func/sub-0200305_ses-2_run-8_task-rest_bold.nii.gz	func_func_sub-0200305_ses-2_run-8_task-rest_bold_76.png	0.26	1.0	0.26041666	false	21.446709254113966	0.15751213314330054	0.07507812128389428	90	33	0.1123875273753552	0.0360489652329247	0.04287703021748424	Specific	No	20	-0.0034197604136360004	0.1907767666117663	0.03462220687300262	Spurious	Spurious		-0.13604970291941806	0.3960255006015555	0.09910046014349927	Spurious	Spurious	33	0.13691701546031293	0.07807538080008086	0.042978014922442354	Specific	No	20	0.015646157418595118	0.23536581655949979	0.09725934857549969	Spurious	Spurious		0.0035178762048765962	0.4622915096416707	0.11820589859769877	Spurious	Non-specific	33	0.08534286242092401	0.002568210336442324	0.30446998540944503	No	Specific	20	0.1109121286680944	0.30030431293737164	0.11981694949900731	Non-specific	Non-specific		0.16422313799570978	0.5077858525717961	-0.12890791185999856	Non-specific	Spurious
		data is the same BIDS_raw and BIDS_input-RABIES	2003	200305	5	2	D260612	9	rat	Sprague-Dawley	Sprague-Dawley	m	8-15 weeks	250-400	f	y	y	n	y	isoflurane (1,5-2%)	not recorded	not recorded	not recorded	Bruker	7	n	GE-EPI	2000	15	27.0	0,26 x 0,26			sub-0200305_ses-2_run-9	_split_name_sub-0200305_ses-2_run-9_task-rest_bold	76	/project/4180000.36/awake/bids/rat_complete/sub-0200305/ses-2/func/sub-0200305_ses-2_run-9_task-rest_bold.nii.gz	func_func_sub-0200305_ses-2_run-9_task-rest_bold_77.png	0.26	1.0	0.26041666	false	22.251344603736538	0.21416932563160235	0.08020798702834854	90	38	0.5467129140692768	-0.2075747739546941	-0.45180550676765885	Specific	Spurious	22	0.23218080556514256	-0.1275930780610558	-0.33453259479091935	Specific	Spurious		0.4056400300033344	-0.00642020602658645	-0.007655682273366405	Specific	No	38	0.5785544218125452	-0.15223606541169088	-0.4599020981603272	Specific	Spurious	22	0.22396272880098486	-0.012275512958198254	-0.2813106532372036	Specific	Spurious		0.436613114224499	-0.033300827246365516	0.0034579786087225177	Specific	No	38	0.5401066348576797	-0.18389427443594922	-0.5864641574119436	Specific	Spurious	22	0.1748045147400775	-0.25049865284140804	-0.1941114614193874	Specific	Spurious		0.46518448937711177	0.03289417485584186	0.049439921072552205	Specific	No
